field,angle,sublattice,ik,ikprime,qx,qy,qz,structure_factor
0.5,5,1,1,14,-0.32445591077105884,-0.14569699466298364,-1.4375120227647708e-17,0.8611298835593049
0.5,5,1,2,0,-0.07210131350467976,0.04162771276085245,5.7596025935566855e-18,2.9350247262403184
0.5,5,1,2,1,-0.03605065675233987,0.020813856380426238,2.8798012967783412e-18,12.603258444848317
0.5,5,1,2,2,0.0,0.0,0.0,19.49843750000381
0.5,5,1,2,3,-0.036050656752339885,0.06244156914127866,7.916467784109937e-18,4.807392204262877
0.5,5,1,2,4,0.0,0.04162771276085242,5.0366664873315954e-18,12.8659009093587
0.5,5,1,2,5,-0.0721013135046797,-0.3746494148476721,-4.46070622797593e-17,0.9436227878516833
0.5,5,1,2,6,-0.036050656752339816,-0.39546327122809843,-4.748686357653764e-17,1.0362380433397378
0.5,5,1,2,7,-0.03605065675233983,-0.3538355584672459,-4.245019708920604e-17,1.1001499212651373
0.5,5,1,2,8,2.7755575615628914e-17,-0.3746494148476721,-4.532999838598438e-17,1.096526087046036
0.5,5,1,2,9,2.7755575615628914e-17,-0.3330217020868197,-4.029333189865279e-17,1.1984374999316034
0.5,5,1,2,10,-0.3965572242757387,-0.18732470742383603,-1.8688850608754213e-17,0.7653031556515237
0.5,5,1,2,11,-0.3605065675233987,-0.20813856380426235,-2.1568651905532557e-17,0.66568245968538
0.5,5,1,2,12,-0.3965572242757387,-0.1456969946629835,-1.3652184121422605e-17,0.8131765778475408
0.5,5,1,2,13,-0.3605065675233987,-0.16651085104340982,-1.6531985418200956e-17,0.8248560237974851
0.5,5,1,2,14,-0.3605065675233987,-0.1248831382825574,-1.1495318930869366e-17,0.8372606055416923
0.5,5,1,3,0,-0.03605065675233987,-0.02081385638042621,-2.156865190553251e-18,13.06135570140734
0.5,5,1,3,1,1.3877787807814457e-17,-0.04162771276085242,-5.0366664873315954e-18,12.865900909358697
0.5,5,1,3,2,0.036050656752339885,-0.06244156914127866,-7.916467784109937e-18,4.807392204262877
0.5,5,1,3,3,0.0,0.0,0.0,19.49843750000381
0.5,5,1,3,4,0.036050656752339885,-0.020813856380426238,-2.8798012967783412e-18,12.603258444848313
0.5,5,1,3,5,-0.036050656752339816,-0.4370909839889508,-5.2523530063869236e-17,1.1034940416176728
0.5,5,1,3,6,6.938893903907228e-17,-0.4579048403693771,-5.5403331360647574e-17,0.955487674430962
0.5,5,1,3,7,5.551115123125783e-17,-0.4162771276085246,-5.036666487331597e-17,0.9319193570193482
0.5,5,1,3,8,0.03605065675233991,-0.4370909839889508,-5.324646617009431e-17,0.7517120435531488
0.5,5,1,3,9,0.03605065675233991,-0.3954632712280984,-4.820979968276272e-17,0.8476835543895225
0.5,5,1,3,10,-0.3605065675233988,-0.2497662765651147,-2.660531839286415e-17,0.6183493956640176
0.5,5,1,3,11,-0.32445591077105884,-0.270580132945541,-2.9485119689642494e-17,0.6921829821024075
0.5,5,1,3,12,-0.3605065675233988,-0.20813856380426216,-2.1568651905532542e-17,0.6656824596853804
0.5,5,1,3,13,-0.32445591077105884,-0.22895242018468848,-2.4448453202310892e-17,0.6447868686139624
0.5,5,1,3,14,-0.32445591077105884,-0.18732470742383606,-1.9411786714979303e-17,0.7858836131223729
0.5,5,1,4,0,-0.07210131350467976,2.7755575615628914e-17,7.229361062250901e-19,5.084955568459801
0.5,5,1,4,1,-0.03605065675233987,-0.020813856380426182,-2.156865190553254e-18,13.061355701407347
0.5,5,1,4,2,0.0,-0.04162771276085242,-5.0366664873315954e-18,12.8659009093587
0.5,5,1,4,3,-0.036050656752339885,0.020813856380426238,2.8798012967783412e-18,12.603258444848313
0.5,5,1,4,4,0.0,0.0,0.0,19.49843750000381
0.5,5,1,4,5,-0.0721013135046797,-0.41627712760852453,-4.964372876709089e-17,0.9867433312192814
0.5,5,1,4,6,-0.036050656752339816,-0.43709098398895085,-5.252353006386923e-17,1.1034940416176728
0.5,5,1,4,7,-0.03605065675233983,-0.3954632712280983,-4.748686357653763e-17,1.0362380433397378
0.5,5,1,4,8,2.7755575615628914e-17,-0.41627712760852453,-5.0366664873315966e-17,0.9319193570193482
0.5,5,1,4,9,2.7755575615628914e-17,-0.3746494148476721,-4.532999838598438e-17,1.096526087046036
0.5,5,1,4,10,-0.3965572242757387,-0.22895242018468845,-2.3725517096085808e-17,0.630441456635163
0.5,5,1,4,11,-0.3605065675233987,-0.24976627656511477,-2.6605318392864153e-17,0.6183493956640179
0.5,5,1,4,12,-0.3965572242757387,-0.18732470742383592,-1.86888506087542e-17,0.7653031556515243
0.5,5,1,4,13,-0.3605065675233987,-0.20813856380426224,-2.156865190553255e-17,0.6656824596853799
0.5,5,1,4,14,-0.3605065675233987,-0.16651085104340982,-1.6531985418200962e-17,0.8248560237974851
0.5,5,1,5,0,-5.551115123125783e-17,0.4162771276085246,5.0366664873315985e-17,0.9319193570193482
0.5,5,1,5,1,0.03605065675233983,0.3954632712280984,4.748686357653764e-17,1.0362380433397376
0.5,5,1,5,2,0.0721013135046797,0.3746494148476721,4.46070622797593e-17,0.9436227878516833
0.5,5,1,5,3,0.036050656752339816,0.4370909839889508,5.2523530063869236e-17,1.1034940416176728
0.5,5,1,5,4,0.0721013135046797,0.41627712760852453,4.964372876709089e-17,0.9867433312192814
0.5,5,1,5,5,0.0,0.0,0.0,19.49843750000381
0.5,5,1,5,6,0.036050656752339885,-0.02081385638042632,-2.879801296778338e-18,12.603258444848297
0.5,5,1,5,7,0.03605065675233987,0.02081385638042621,2.1568651905532634e-18,13.06135570140734
0.5,5,1,5,8,0.07210131350467973,0.0,-7.229361062250747e-19,5.084955568459807
0.5,5,1,5,9,0.07210131350467973,0.04162771276085242,4.3137303811065145e-18,3.3530675456619923
0.5,5,1,5,10,-0.324455910771059,0.1873247074238361,2.5918211671005086e-17,0.5609644438983218
0.5,5,1,5,11,-0.288405254018719,0.1665108510434098,2.3038410374226742e-17,0.6359375000426504
0.5,5,1,5,12,-0.324455910771059,0.22895242018468864,3.0954878158336694e-17,0.5522344461633886
0.5,5,1,5,13,-0.288405254018719,0.20813856380426232,2.8075076861558344e-17,0.5954135065653439
0.5,5,1,5,14,-0.288405254018719,0.24976627656511474,3.311174334888993e-17,0.6800801389347402
0.5,5,1,6,0,-0.03605065675233994,0.4370909839889509,5.324646617009432e-17,0.7517120435531492
0.5,5,1,6,1,-5.551115123125783e-17,0.4162771276085247,5.036666487331598e-17,0.9319193570193478
0.5,5,1,6,2,0.036050656752339816,0.39546327122809843,4.748686357653764e-17,1.0362380433397378
0.5,5,1,6,3,-6.938893903907228e-17,0.4579048403693771,5.5403331360647574e-17,0.955487674430962
0.5,5,1,6,4,0.036050656752339816,0.43709098398895085,5.252353006386923e-17,1.1034940416176728
0.5,5,1,6,5,-0.036050656752339885,0.02081385638042632,2.879801296778338e-18,12.603258444848297
0.5,5,1,6,6,0.0,0.0,0.0,19.49843750000381
0.5,5,1,6,7,-1.3877787807814457e-17,0.04162771276085253,5.0366664873316016e-18,12.865900909358668
0.5,5,1,6,8,0.036050656752339844,0.02081385638042632,2.1568651905532634e-18,13.06135570140734
0.5,5,1,6,9,0.036050656752339844,0.06244156914127874,7.193531677884853e-18,5.543264202228682
0.5,5,1,6,10,-0.3605065675233989,0.20813856380426243,2.8798012967783425e-17,0.6102877777327803
0.5,5,1,6,11,-0.3244559107710589,0.1873247074238361,2.591821167100508e-17,0.5609644438983217
