field,angle,mode,ik,kx,ky,energy,vx_archived,surface_weight,inverse_tau,tau,sigma_term
0.1,6,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.0501252780474566,0.9522673350548644,3.390710450095901e-05
0.1,7,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.183925870444021,0.8446474774851899,2.2327228238944005e-05
0.1,7,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.1837017227685993,0.844807421299571,0.0012293018445080205
0.1,7,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.1941409762920738,0.8374220631010412,7.183611812393158e-05
0.1,7,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.30583446200719,0.7657938499056812,0.005794679312553212
0.1,7,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.2448725914389835,0.8032950575641412,0.010437089528989597
0.1,7,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.0959551473767646,0.9124461000010456,5.064616052431701e-06
0.1,7,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9539365807920899,1.0482877165373634,0.008456655516185298
0.1,7,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,0.9994690070417767,1.0005312750615398,0.0023265822101217475
0.1,7,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.9274376989873169,1.0782395422268418,0.015276530681356688
0.1,7,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.0575886644525814,0.945547199598258,2.4325313435080986e-07
0.1,7,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.1767173603934489,0.8498217445059522,0.029179032813561805
0.1,7,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.1888351486648998,0.8411595174680293,0.0001075837656553503
0.1,7,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.088241381635724,0.9189137785744839,0.034089259274841896
0.1,7,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.081917407833353,0.924284971070573,0.010197591246102302
0.1,7,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.005157834074696,0.994868632666586,3.542399644592306e-05
0.1,8,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.2173161638103729,0.8214792752524189,2.171480500567133e-05
0.1,8,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.1579997443617933,0.8635580490141891,0.0012565863837463304
0.1,8,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.272137326647974,0.7860786560166079,6.743175475840913e-05
0.1,8,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.3227658974603917,0.7559916701208601,0.0057205072773194145
0.1,8,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.32451214840233,0.7549949626405714,0.009809533800581865
0.1,8,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.0862685277289974,0.920582686944494,5.109778927088898e-06
0.1,8,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.016324592691707,0.983937619133596,0.007937536005776312
0.1,8,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.0652911859512153,0.9387104795268575,0.002182827420349964
0.1,8,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.0042054133166542,0.9958121981211346,0.014108697559031198
