field,temperature,angle,mode,ik,kx,ky,energy,vx_archived,surface_weight,inverse_tau,tau,sigma_term,inverse_tau_error
7.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.4314473321018633,0.6985936384621653,2.487461937532183e-05,0.018524000001147962
7.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,2.121686070751115,0.47132326209125835,1.2458856893016255e-05,0.35652551101585106
7.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,2.0043013374710217,0.49892697335709785,0.0007260019658435214,0.3457931947120244
7.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.1789899233641803,0.4589282351779226,3.936798941093926e-05,0.3845642092847013
7.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,2.089765265774406,0.47852264384795834,0.0036209291380905635,0.422802181252605
7.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.0798608112651373,0.4808014048746465,0.006246978941408426,0.41128622185796704
7.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,2.0215504452972133,0.4946698225247491,2.745710375450686e-06,0.2707211465529837
7.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.6790548457635617,0.5955731598185187,0.0048045560086381785,0.3377409086272789
7.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.710496053170909,0.584625727809313,0.0013594575719954038,0.22972592522386592
7.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.5870909954823813,0.6300835949838273,0.008927043568362226,0.3272960078759427
7.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.7223909979281395,0.5805882643388742,1.493631572572296e-07,0.23063479054653158
7.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.741490652162272,0.5742207107218052,0.01971614055382762,0.33781641303339827
7.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.8944845377289101,0.527848066365741,6.751143094054104e-05,0.27949344711742596
7.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.736330972852667,0.575927064387426,0.02136536362721451,0.3541422049644813
7.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.6358534042851252,0.611301720178896,0.006744462222731103,0.2713515571326757
7.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.7732079742904978,0.5639496407070488,2.0080389924989386e-05,0.2871166790664472
8.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.3007028486230814,0.7688151072003846,2.0322691808799218e-05,0.0
8.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,0.9625364158575604,1.038921731713456,0.0015117627626070986,0.0
8.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.5581116487030329,0.6418025311808668,5.505539497182338e-05,0.0
8.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,0.7700591163081258,1.2986015993087305,0.009826377978472443,0.0
8.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,0.8402205429914533,1.1901637115889607,0.015463614639526996,0.0
8.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.5068930168211827,0.6636171173647865,3.6834678840430123e-06,0.0
8.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.776314961310727,1.2881369673870566,0.010391546537279006,0.0
8.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,0.9194880876599737,1.0875616698253514,0.002528958061076434,0.0
8.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.7550578199650476,1.3244018849394752,0.01876416625190697,0.0
8.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.3605157869547784,0.7350153593133121,1.8909134311318974e-07,0.0
8.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,0.801662673758923,1.2474074604360603,0.0428303270129971,0.0
8.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2516729072911092,0.7989307703114036,0.0001021827358344042,0.0
8.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,0.9058932392507228,1.1038828381444972,0.040951119850365696,0.0
8.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,0.8964471920457693,1.1155146771310804,0.012307419315965457,0.0
8.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.4356942830322545,0.6965271171018056,2.4801037353614514e-05,0.0
8.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.6620615504872402,0.6016624352490711,1.5904214329273746e-05,0.18649345437452494
8.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.6046767681713197,0.6231784617531381,0.0009068036255083413,0.13870064767468704
8.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.0044497942108643,0.4988900210362674,4.2796009397340004e-05,0.1836600024067644
8.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.627789725359901,0.6143299619236152,0.004648568438985012,0.18794435831011924
8.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.8564857281355465,0.5386521344305145,0.006998624601376586,0.19145332971283896
8.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.850046311428057,0.5405270094174544,3.0002449116341266e-06,0.2157640340044807
8.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.5258342494812471,0.6553791804974752,0.00528701793840912,0.22663688385679104
8.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.6351004281890291,0.6115832292378269,0.0014221431119842008,0.19747217741839146
8.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.683819298933071,0.593887954980464,0.008414222638144113,0.2595075876711433
8.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.9480284785077027,0.5133395178935244,1.3206262655823905e-07,0.2595590653366632
8.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.070084371128213,0.48307209790439204,0.01658650968534928,0.27670201548549445
8.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.917472355042723,0.5215199047694844,6.670206310951398e-05,0.22466751574779795
8.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.184426394567017,0.45778608173163626,0.016982647117091604,0.29540935660038403
8.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.8413483039681207,0.5430803057981979,0.005991778667485665,0.2170418374332296
8.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.119617010341431,0.4717833434630337,1.679865153380618e-05,0.2377664124856264
9.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.3007028486230814,0.7688151072003846,2.0322691808799218e-05,0.0
9.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,0.9625364158575604,1.038921731713456,0.0015117627626070986,0.0
9.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.5581116487030329,0.6418025311808668,5.505539497182338e-05,0.0
9.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,0.7700591163081258,1.2986015993087305,0.009826377978472443,0.0
9.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,0.8402205429914533,1.1901637115889607,0.015463614639526996,0.0
9.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.5068930168211827,0.6636171173647865,3.6834678840430123e-06,0.0
9.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.776314961310727,1.2881369673870566,0.010391546537279006,0.0
9.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,0.9194880876599737,1.0875616698253514,0.002528958061076434,0.0
9.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.7550578199650476,1.3244018849394752,0.01876416625190697,0.0
9.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.3605157869547784,0.7350153593133121,1.8909134311318974e-07,0.0
9.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,0.801662673758923,1.2474074604360603,0.0428303270129971,0.0
9.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2516729072911092,0.7989307703114036,0.0001021827358344042,0.0
9.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,0.9058932392507228,1.1038828381444972,0.040951119850365696,0.0
9.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,0.8964471920457693,1.1155146771310804,0.012307419315965457,0.0
9.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.4356942830322545,0.6965271171018056,2.4801037353614514e-05,0.0
9.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.7833162512769896,0.560753034849497,1.4822824111239672e-05,0.24450934434559946
9.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.5704415672806153,0.6367635834624558,0.0009265716989817492,0.18630139116447633
9.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.8035020063639489,0.5544767881994798,4.756437859611307e-05,0.2157049454406414
9.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.5280558660987513,0.6544263349173743,0.004951973360719459,0.23118953474727105
9.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.5318312768359226,0.6528134104074126,0.008481904557968918,0.18343011288783403
9.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.752736961691694,0.5705362651991017,3.1668140476664753e-06,0.2588970915462714
9.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.403116139803608,0.7126993779288779,0.0057494264510245825,0.246150668145951
9.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.5499349489775573,0.6451883678470945,0.0015002867138942846,0.23639574615039574
9.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.4886639052172372,0.6717432971239216,0.009517279497388693,0.22890748646934506
9.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.7740486411880312,0.5636824023778332,1.450139254973845e-07,0.22901540284522975
9.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.6140819899020913,0.6195472139929268,0.02127244754976235,0.19885836374447524
9.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.827135208282249,0.5473048712909065,6.999994387774432e-05,0.23876290422050755
9.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.7288126861802042,0.5784316646874513,0.021458277642651152,0.2708940686876364
9.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.7171395543774888,0.5823638489083248,0.006425192092862161,0.246952192758505
9.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.949458030706071,0.5129630821740808,1.826492644674039e-05,0.24298762317672998
